gene	mean_A	mean_B	log2FC	p_ttest	p_mannwhitney	p_ttest_fdr	p_mannwhitney_fdr
ABCA5	-0.02506677796327212	-0.35446721311475415	-0.32940043515148204	0.00010214729465960867	3.5760435807209476e-05	0.0005277938250074193	0.00031128710824152267
ZNF276	0.05707011686143575	-0.12096311475409834	-0.17803323161553408	0.00010221426754881774	3.661113434681662e-05	0.0005279703257979061	0.00031786912124018274
NEDD9	-0.09992487479131883	0.20631147540983613	0.30623635020115497	0.0001027252930445391	0.00015502805576584957	0.0005304396550342215	0.0010818321842928082
ERCC1	-0.053948247078464094	0.08038934426229509	0.13433759134075918	0.00010284135964853413	0.00015506851330212247	0.0005308686162158852	0.0010818321842928082
RFC5	0.07026711185308847	-0.07999999999999999	-0.15026711185308844	0.00010290499873267497	0.0007336987361317488	0.0005310267574113984	0.003946125282410998
SLFN12	-0.18979966611018365	0.13311475409836065	0.32291442020854433	0.00010308948593178757	0.00032580887615826174	0.0005318082169421167	0.0019997684793779612
PTP4A3	0.13127712854757936	-0.10922131147540978	-0.24049844002298915	0.00010317698009452193	0.0006555638857120015	0.0005320889774746339	0.0035880781576459585
KCTD14	0.3659348914858097	-0.1312090163934426	-0.49714390787925233	0.0001032590594504379	0.003991657740216965	0.0005323416426009438	0.0162085252591979
FLJ10357	-0.14732888146911519	0.05625000000000001	0.20357888146911518	0.00010364365592661513	3.310957454164234e-05	0.0005341532427479941	0.00029237609848090383
TPCN1	-0.1020951585976628	0.05793032786885245	0.16002548646651527	0.00010421752516644975	0.0008796006694104457	0.0005369388344310523	0.004598410031451342
C10orf78	-0.04099300584307178	0.09391435860655738	0.13490736444962914	0.00010503448955861259	3.8330434712852826e-05	0.0005409258616254277	0.0003303788622750123
TTC3	-0.06378964941569282	0.10454918032786888	0.16833882974356168	0.00010505862756864275	7.428868833796385e-05	0.0005409258616254277	0.0005818751670246187
GSTO2	-0.4434003350083753	-0.07883817427385899	0.3645621607345163	0.00010527680492766461	0.0052878960987530555	0.0005418758129514151	0.02045484779742048
SIRT5	0.08327212020033388	-0.053627049180327874	-0.13689916938066177	0.00010543539873963338	0.00043380661518710093	0.0005425185691463706	0.002536601113681118
NUDT5	0.159424040066778	-0.01444672131147541	-0.1738707613782534	0.0001055727448923898	0.0004943178645493493	0.0005430516193473632	0.002820338616717348
CRTC1	-0.08740400667779634	0.07600409836065572	0.16340810503845205	0.00010562443497890884	8.363725663244063e-05	0.0005431438666700681	0.0006428657884983593
SUGT1L1	-0.09917362270450754	0.14293032786885246	0.24210395057335998	0.0001059814172411546	0.0002762551704567443	0.0005448054323994178	0.0017431234991420097
C1orf130	0.37093489148580966	-0.0822745901639344	-0.45320948164974406	0.00010613927319635927	0.04978574381529887	0.0005454426399646824	0.12929805137918657
BFAR	-0.014649176961602672	0.08110681352459015	0.09575599048619282	0.00010620342788771914	0.00010244277606819746	0.0005455980698318649	0.0007607394515903809
CHIC2	0.0658931552587646	-0.07674180327868853	-0.14263495853745312	0.00010634178128349915	0.00017636088564506607	0.0005461344592567831	0.0011992659145567558
MARS2	0.07928213689482472	-0.06608606557377049	-0.14536820246859522	0.00010655840672905295	0.0002917872786242928	0.0005470723561807473	0.0018231281358653537
CDK16	0.10732888146911518	-0.03872950819672131	-0.14605838966583648	0.00010663648864139642	0.0001735162229357121	0.0005472985972057633	0.001183113150909526
POM121C	0.014999999999999993	-0.10366803278688527	-0.11866803278688526	0.00010675329275151339	0.00023706222393618707	0.0005477233674655136	0.0015383873856399475
APOB48R	-0.0949415692821369	0.26061475409836066	0.3555563233804976	0.00010716504157853824	0.00030684059184527896	0.0005496606691101945	0.0019006965285403659
TRIM37	0.13746243739565944	-0.0598360655737705	-0.19729850296942994	0.00010744049313053776	0.002207014805092458	0.0005508195061878468	0.009909457169169588
GHDC	-0.15822203672787982	0.0728073770491803	0.23102941377706013	0.0001074594425061312	0.0005095826582647613	0.0005508195061878468	0.0028943319162326024
WLS	-0.30628547579298837	0.07468879668049791	0.38097427247348625	0.00010759507264952506	0.0005117770709672725	0.000551141617303434	0.0029033589031100472
SUN2	0.06919866444073457	-0.11934426229508192	-0.1885429267358165	0.0001076194243995437	0.00027638995241490143	0.000551141617303434	0.0017431234991420097
POP7	0.10580133555926546	-0.08143442622950814	-0.1872357617887736	0.00010762504422420072	1.8215987280038055e-05	0.000551141617303434	0.00017646409579783262
GALC	-0.09545909849749584	0.09487704918032787	0.1903361476778237	0.00010861539216342012	4.7738612368171886e-05	0.0005560361628728698	0.0003983616354380053
PAPLN	-0.14252086811352255	0.1740983606557377	0.31661922876926024	0.00010865908953844147	0.00022294820492334825	0.0005560829359648611	0.0014599488133438347
MOGS	0.09184474123539235	-0.03432377049180325	-0.1261685117271956	0.00010881046447877215	4.246204539845615e-05	0.0005566805638993462	0.00036059662890166824
GTPBP8	0.10025041736227044	-0.043975409836065564	-0.14422582719833602	0.0001090016012966409	0.0005448993564105067	0.0005574224615050736	0.0030638625925407054
FANCD2	0.06988313856427378	-0.1627049180327869	-0.23258805659706067	0.00010902625065276861	9.271824534492171e-05	0.0005574224615050736	0.0007001251555079468
POLR1C	0.11101001669449083	-0.03448770491803279	-0.1454977216125236	0.00010905941011920273	0.001259968106046611	0.0005574224615050736	0.006183040567117785
ZNF230	-0.09798831385642737	0.07000000000000002	0.16798831385642737	0.00010928491222674837	6.78184118317171e-05	0.0005583976620287016	0.0005385155701708277
DGKG	0.1697491638795987	-0.1179303278688524	-0.2876794917484511	0.00011005448298029289	0.0041676658097571494	0.0005621513114771151	0.01680816870965646
UNK	0.05696994991652755	-0.08702868852459017	-0.1439986384411177	0.0001101603428835226	0.0008844507467414668	0.0005625134614395045	0.004618976465828236
NET1	-0.005750936560934879	-0.2683193709016393	-0.2625684343407044	0.00011031613286580341	0.0002587362244129265	0.0005631302594577337	0.0016529777986013035
UBA7	-0.20620200333889815	0.03678278688524592	0.24298479022414407	0.00011045688409971023	0.0009623145029939489	0.0005636699223483468	0.004953782851170228
SLC6A14	0.4614966555183947	-0.12209016393442619	-0.5835868194528209	0.00011069614831040828	0.016437713465422624	0.0005647118028898127	0.05230040114909432
HSPA2	-0.1440233722871452	0.3089344262295082	0.4529577985166534	0.00011103649763763496	5.806849036098893e-05	0.0005659837561422819	0.00047168078215496806
VARS	0.07340567612687812	-0.06549180327868852	-0.13889747940556663	0.00011104451770448847	0.0009756104911565809	0.0005659837561422819	0.00500561892549913
OXR1	0.06914023372287144	-0.1262240663900415	-0.19536430011291295	0.00011105100796402635	0.0003481085019191162	0.0005659837561422819	0.002116033868356436
FRAT1	-0.14256260434056758	0.0575204918032787	0.20008309614384628	0.00011161043405477689	0.001083267549091782	0.0005686548080878278	0.005466205453498162
DSN1	0.12461602671118532	-0.07735655737704919	-0.2019725840882345	0.0001116502450827073	1.8241439102783424e-05	0.0005686775699211017	0.00017662582105810795
SSPO	0.11757095158597665	-0.1014139344262295	-0.21898488601220614	0.00011187466199773637	0.00016563878598914282	0.0005694600795772154	0.0011386396300664696
ST20	0.11757095158597665	-0.1014139344262295	-0.21898488601220614	0.00011187466199773637	0.00016563878598914282	0.0005694600795772154	0.0011386396300664696
CFL2	0.03986644407345578	-0.1539344262295082	-0.19380087030296397	0.00011192418140371682	0.0006272427009759984	0.0005695319667254281	0.0034527450971574536
MLLT3	-0.21765442404006677	0.08715163934426229	0.30480606338432903	0.00011210627827100193	2.412646313056273e-05	0.0005702782223776228	0.00022270326539145066
ZBTB47	-0.13553422370617696	0.04198770491803279	0.17752192862420973	0.0001126206119395083	2.4155157700698713e-05	0.0005727135417530621	0.00022286613708389404
PLA2G7	0.08707214765100671	-0.3759282700421941	-0.46300041769320077	0.00011303489816969776	9.075946215155017e-05	0.0005746387082307858	0.0006873810512008406
IPO5	0.061686143572621026	-0.08204918032786887	-0.1437353239004899	0.00011308697946681223	0.006859489528019787	0.000574721888698992	0.025296954523794307
PPAN	0.023722871452420698	-0.21670081967213115	-0.24042369112455184	0.00011325367570386727	7.582031790383679e-05	0.000575341314306119	0.0005929507529284546
TBC1D4	0.03829716193656096	-0.19327868852459015	-0.23157585046115112	0.00011328037810576663	2.880075797771019e-05	0.000575341314306119	0.00025932253913055214
MMP12	0.3454173622704509	-0.18725409836065565	-0.5326714606311065	0.00011338148562867583	0.00042591778451227057	0.0005756731157353721	0.0025000977287043032
RHOQ	0.0146160267111853	-0.17487704918032787	-0.18949307589151318	0.00011416615197292711	0.0015250124298533225	0.0005794742540203146	0.007280404697735393
EPT1	0.05580968280467447	-0.10553278688524587	-0.16134246968992033	0.00011424499002341526	7.966028759053901e-05	0.0005796915450888527	0.000617191660065443
EEF1E1	0.05559250584307178	-0.09407797950819673	-0.1496704853512685	0.00011520920756203928	0.00021896290073379694	0.0005843997949789445	0.0014389907933854515
KRT8	-0.1470283806343906	0.1523770491803279	0.2994054298147185	0.0001154489293712581	0.00047796376457667636	0.0005854312239469093	0.0027402776540734856
C1orf89	-0.1250417362270451	0.08274590163934427	0.20778763786638937	0.00011565115485492156	0.000671751291306159	0.0005862719223741928	0.003669205946316995
MYO6	-0.09067612687813023	0.123483606557377	0.21415973343550723	0.00011603018083103699	0.0002412368312004674	0.0005880080660067356	0.0015600499728089347
LOC284749	0.17894295302013424	-0.03256198347107437	-0.2115049364912086	0.00011678386785836266	0.0012028053690407913	0.0005916411945343373	0.005954683723167334
CIB2	0.18836974789915972	-0.16691666666666657	-0.3552864145658263	0.00011779905284866277	0.0005855155332631142	0.0005965963992241058	0.0032613263712741648
TLCD1	0.11999165275459099	-0.19510245901639342	-0.3150941117709844	0.00011787868620984814	4.749173368492658e-05	0.0005968118505715722	0.0003966297211972191
SH2D1B	0.17403747870528108	0.0034979423868312706	-0.1705395363184498	0.00011809459641033107	0.03046104061845681	0.0005977169097962338	0.08650643878254792
SRM	0.12380634390651085	-0.07323770491803279	-0.19704404882454363	0.00011816680191514852	1.405963281525418e-05	0.0005978942901933143	0.0001429146598737128
ABCA8	-0.22092809364548496	0.3415702479338843	0.5624983415793693	0.00011825067757155286	0.0001977973903134469	0.0005981305885338842	0.0013218606909317133
PHF11	-0.11414858096828047	0.05229508196721312	0.1664436629354936	0.00011854565305328635	0.00036725511264135347	0.0005994341790155177	0.0022084580700248834
USP39	0.08146911519198664	-0.02694672131147542	-0.10841583650346207	0.00011868496879517945	0.00013910446025909505	0.0005999500935954877	0.0009875388451128786
SRCAP	-0.04470784641068449	0.08231557377049181	0.1270234201811763	0.00011909368210398746	0.00044515405274026437	0.0006018270556071477	0.0025901688239271044
PHF16	-0.10535893155258765	0.13530737704918033	0.24066630860176796	0.00011937169877557306	1.6885615493060102e-05	0.0006027035318996852	0.00016580622146033553
EXOSC2	0.09418148664440731	-0.030000461065573778	-0.12418194770998109	0.00011937906015235269	0.0003807163232524324	0.0006027035318996852	0.002273187538941017
HIST1H2BE	0.14566355140186918	-0.16876884422110558	-0.31443239562297476	0.00011937950007236151	1.44292915033297e-05	0.0006027035318996852	0.0001459219340098201
SIK1	0.09822203672787978	-0.23911885245901643	-0.3373408891868962	0.00011962929302358537	0.0002890798371393185	0.0006036976242411281	0.0018095751816458456
ZNF542	-0.3724290484140234	-0.07979508196721312	0.2926339664468103	0.00011966213189755509	0.0004972805303764179	0.0006036976242411281	0.0028340353255614506
EPHB1	0.4473608768971333	0.03774058577405859	-0.4096202911230747	0.0001196889634138719	0.03623130163000502	0.0006036976242411281	0.09946224616517917
MRPS14	-0.03824707846410686	0.08764344262295082	0.12589052108705767	0.00011995732620742597	0.0002685711658513477	0.00060486160409824	0.0017066199886754353
RABL5	-0.09596828046744574	0.059405737704918006	0.15537401817236374	0.00012001521006218575	0.0009126025576433386	0.0006049638878134613	0.004739001283498583
LARGE	-0.15199499165275462	0.13076763485477172	0.28276262650752637	0.00012051024055585387	0.000901671869552092	0.0006072634681437458	0.004693114822450617
RAB5B	-0.07848080133555929	0.021311475409836033	0.09979227674539533	0.00012054689355196546	0.03562282106425529	0.0006072634681437458	0.098112341669393
AXL	-0.1964273789649416	0.048422131147540945	0.24484951011248257	0.00012064023383452383	6.202675669114971e-05	0.0006075434624092296	0.0005002069794897235
DCHS1	-0.15450751252086814	0.10420081967213114	0.25870833219299927	0.00012067959736078066	2.2541111830001937e-05	0.000607551539904556	0.00021067269902655657
ATAD3B	0.0988063439065108	-0.171844262295082	-0.2706506062015928	0.00012072070779756093	6.0133398969727686e-05	0.0006075684042736176	0.0004866896163003362
FLJ40330	0.23557595993322197	-0.1869467213114754	-0.4225226812446974	0.00012089998620617594	0.0007217099252594149	0.0006082804184044311	0.0038909830212662763
ESYT2	0.05391485809682805	-0.0796516393442623	-0.13356649744109034	0.00012094233362414732	0.001107171781019528	0.0006083032660245485	0.005564552118460718
KIAA0652	0.034449081803005	-0.06780737704918033	-0.10225645885218533	0.00012128701649091965	0.00014938534618721543	0.0006098462797934054	0.0010479836686086775
GOLGA2B	-0.14934056761268777	0.12670081967213115	0.2760413872848189	0.00012134778184987034	2.4751726238249528e-05	0.0006099612027380238	0.0002278491859877931
ZNF19	-0.054866444073455777	0.13491803278688524	0.18978447686034103	0.00012175596475937044	0.00010164777269000982	0.0006118218216671675	0.000755113785408769
MRVI1	-0.15595993322203672	0.13922131147540984	0.29518124469744655	0.00012236509197030758	3.709324599220763e-05	0.0006146907055267714	0.00032150136588604886
TBCK	-0.08446577629382303	0.0832172131147541	0.16768298940857712	0.00012254252907959614	0.0004920370761361571	0.0006153899166325536	0.0028097100194196356
AGT	-0.12347245409015022	0.4749385245901639	0.5984109786803141	0.00012270116767966414	0.00016545309564847843	0.0006159943176180331	0.001138138978899782
SAP30BP	0.11933222036727881	-0.023422131147540968	-0.14275435151481977	0.00012283146301195867	5.2331952851478625e-05	0.0006164560947792935	0.00043063368301161665
AGPAT9	0.1310183639398999	-0.25260245901639344	-0.38362082295629335	0.00012332657292980973	0.000601953062536991	0.0006187479134520232	0.0033371910009050766
ANO6	-0.10731218697829717	0.05668032786885242	0.1639925148471496	0.00012396614903264168	4.0848795365095006e-05	0.0006217628858900264	0.00034865821147634415
MRPL4	0.090550918196995	-0.06233606557377049	-0.15288698377076548	0.00012433104592217713	0.00434573879040513	0.0006233987313455376	0.017420934555381035
EIF2AK1	0.03768781302170285	-0.07842213114754097	-0.11610994416924382	0.00012471852211994532	6.67005806377912e-05	0.0006251467354859565	0.0005313128005069554
LMAN2L	-0.037804674457429056	0.09508196721311477	0.13288664167054381	0.00012546452659077952	0.00018941378507501307	0.0006286902002010721	0.0012772606590364221
CIAO1	0.0391068447412354	-0.04040983606557376	-0.07951668080680915	0.0001256174994525214	3.875118269184871e-05	0.0006292607615787887	0.00033363868322186643
WARS	0.2482888146911519	0.038053278688524615	-0.2102355360026273	0.00012569160540025953	0.015928801214656233	0.000629436019573662	0.05093024598896664
ATP6V1F	0.11348038898163607	-0.04637333401639342	-0.15985372299802947	0.00012587094683572198	5.005220796631583e-05	0.0006301380008048434	0.00041475060906845683
PHPT1	-0.0420116861435726	0.1479508196721312	0.18996250581570379	0.00012656086476503322	0.0006558968150556414	0.0006333948099749251	0.0035889264413611587
HOXB3	-0.19275459098497497	0.27795081967213114	0.47070541065710614	0.00012709386176690027	0.00015445702575456343	0.0006358645011907417	0.0010783121330715784
